Participant_ID,Preferred_Video_Category,Video_ID,Shown_Video_Category,ShownEqualsPreferred,Gaze_ Duration,EEG_Attention_Measure,Engagement_Rating,Content_Recall,Viral
21,Comedy,16,Educational,0,36.69585981,2.016787616,6,0,1
21,Comedy,17,Travel,0,1,1.791303114,10,0,0
21,Comedy,18,Music,0,37.61295979,0.755531661,4,1,0
21,Comedy,19,Art,0,45.50443296,2.835917537,6,0,1
22,Lifestyle,0,Art,0,55.5920589,1.365864986,2,0,1
22,Lifestyle,1,Comedy,0,45.56256865,1.630544852,3,1,1
22,Lifestyle,2,Art,0,14.70128426,1.745919432,6,1,1
22,Lifestyle,3,Lifestyle,1,41.22208792,2.651226234,8,0,0
22,Lifestyle,4,Music,0,1,3.538998163,10,0,1
22,Lifestyle,5,Comedy,0,23.43584829,2.507133621,5,0,1
22,Lifestyle,6,Music,0,37.52014897,1.49750676,9,1,1
22,Lifestyle,7,Documentary,0,55.64630354,2.674740905,7,0,0
22,Lifestyle,8,DIY,0,23.34245444,1.495421734,9,0,1
22,Lifestyle,9,Art,0,57.85886746,0.871656819,6,1,1
22,Lifestyle,10,Documentary,0,55.64630354,2.674740905,7,0,0
22,Lifestyle,11,Art,0,14.70128426,1.745919432,6,1,1
22,Lifestyle,12,Comedy,0,23.34245444,1.495421734,9,0,1
22,Lifestyle,13,Food,0,55.5920589,1.365864986,2,0,1
22,Lifestyle,14,Documentary,0,45.56256865,1.630544852,3,1,1
22,Lifestyle,15,Comedy,0,55.31652456,1.405984748,6,0,0
22,Lifestyle,16,Educational,0,1,2.76117561,9,0,1
22,Lifestyle,17,Travel,0,57.85886746,0.871656819,6,1,1
22,Lifestyle,18,Music,0,23.43584829,2.507133621,5,0,1
22,Lifestyle,19,Art,0,37.52014897,1.49750676,9,1,1
23,Dance,0,Art,0,21.17245736,2.285147999,2,0,0
23,Dance,1,Comedy,0,22.04653094,1.493295289,3,0,0
23,Dance,2,Art,0,34.39507402,1.702719871,6,0,1
23,Dance,3,Lifestyle,0,13.53821353,0.954820326,7,0,1
23,Dance,4,Music,0,13.53821353,0.954820326,7,0,1
23,Dance,5,Comedy,0,25.5320124,1.176861683,2,1,1
23,Dance,6,Music,0,49.04123743,2.947328589,2,1,1
23,Dance,7,Documentary,0,27.43914725,1.879306488,3,0,1
23,Dance,8,DIY,0,25.77492711,2.591412033,3,0,0
23,Dance,9,Art,0,48.98801121,1.373467498,1,1,1
23,Dance,10,Documentary,0,34.39507402,1.702719871,6,0,1
23,Dance,11,Art,0,22.04653094,1.493295289,3,0,0
23,Dance,12,Comedy,0,21.17245736,2.285147999,2,0,0
23,Dance,13,Food,0,25.77492711,2.591412033,3,0,0
23,Dance,14,Documentary,0,48.98801121,1.373467498,1,1,1
23,Dance,15,Comedy,0,25.5320124,1.176861683,2,1,1
23,Dance,16,Educational,0,49.04123743,2.947328589,2,1,1
23,Dance,17,Travel,0,27.43914725,1.879306488,3,0,1
23,Dance,18,Music,0,32.80293335,1.987622449,9,1,1
23,Dance,19,Art,0,32.80293335,1.987622449,9,1,1
24,Music,0,Art,0,10.4692766,1.107930477,8,1,1
24,Music,1,Comedy,0,52.3587411,1.048776313,10,1,0
24,Music,2,Art,0,9.702969197,1.019715638,3,1,1
24,Music,3,Lifestyle,0,53.20442417,2.107313909,2,0,1
24,Music,4,Music,1,39.67198211,2.409243753,6,0,1
24,Music,5,Comedy,0,23.98556797,2.434586308,9,0,1
24,Music,6,Music,1,36.57799148,2.219717441,8,1,1
24,Music,7,Documentary,0,16.27413625,1.232869326,2,0,0
24,Music,8,DIY,0,47.88673261,0.785594815,8,0,1
24,Music,9,Art,0,53.20442417,2.107313909,2,0,1
24,Music,10,Documentary,0,55.08432019,2.061903178,10,0,1
24,Music,11,Art,0,16.27413625,1.232869326,2,0,0
24,Music,12,Comedy,0,24.96825667,0.585570277,4,1,0
24,Music,13,Food,0,24.96825667,0.585570277,4,1,0
24,Music,14,Documentary,0,23.98556797,2.434586308,9,0,1
24,Music,15,Comedy,0,9.702969197,1.019715638,3,1,1
24,Music,16,Educational,0,52.3587411,1.048776313,10,1,0
24,Music,17,Travel,0,55.08432019,2.061903178,10,0,1
24,Music,18,Music,1,1,1.627331723,10,1,1
24,Music,19,Art,0,47.88673261,0.785594815,8,0,1
25,Dance,0,Art,0,31.66281019,1.78114414,9,0,0
25,Dance,1,Comedy,0,34.13139233,2.537636071,9,1,1
25,Dance,2,Art,0,14.44236072,1.180768316,6,0,1
25,Dance,3,Lifestyle,0,50.92116302,2.961005452,10,1,1
25,Dance,4,Music,0,55.29265703,1.546926312,10,1,1
25,Dance,5,Comedy,0,38.02842732,2.162591686,7,0,0
25,Dance,6,Music,0,19.50260914,1.166245983,8,0,0
25,Dance,7,Documentary,0,44.61114199,0.766446825,6,1,1
25,Dance,8,DIY,0,8.694646995,1.51312022,6,0,1
25,Dance,9,Art,0,39.84130209,1.144719214,6,1,1
25,Dance,10,Documentary,0,55.29265703,1.546926312,10,1,1
25,Dance,11,Art,0,39.84130209,1.144719214,6,1,1
25,Dance,12,Comedy,0,50.92116302,2.961005452,10,1,1
25,Dance,13,Food,0,14.44236072,1.180768316,6,0,1
25,Dance,14,Documentary,0,34.13139233,2.537636071,9,1,1
25,Dance,15,Comedy,0,31.66281019,1.78114414,9,0,0
25,Dance,16,Educational,0,44.61114199,0.766446825,6,1,1
25,Dance,17,Travel,0,19.50260914,1.166245983,8,0,0
25,Dance,18,Music,0,38.02842732,2.162591686,7,0,0
25,Dance,19,Art,0,8.694646995,1.51312022,6,0,1
26,Dance,0,Art,0,30.2824832,0.689833526,2,1,0
26,Dance,1,Comedy,0,44.68430736,2.026011668,6,0,0
26,Dance,2,Art,0,26.41125877,1.221734342,4,0,1
26,Dance,3,Lifestyle,0,37.72928619,0.628564534,2,0,1
26,Dance,4,Music,0,9.553926736,2.007880274,10,1,1
26,Dance,5,Comedy,0,47.40017121,0.766495633,9,0,1
26,Dance,6,Music,0,31.60652181,1.174778056,4,0,0
26,Dance,7,Documentary,0,26.81571552,2.885217341,6,1,1
26,Dance,8,DIY,0,27.70364528,2.262313874,8,0,0
26,Dance,9,Art,0,9.553926736,2.007880274,10,1,1
26,Dance,10,Documentary,0,5.128666484,2.919248471,6,0,1
26,Dance,11,Art,0,37.72928619,0.628564534,2,0,1
26,Dance,12,Comedy,0,26.81571552,2.885217341,6,1,1
26,Dance,13,Food,0,26.41125877,1.221734342,4,0,1
26,Dance,14,Documentary,0,47.40017121,0.766495633,9,0,1
26,Dance,15,Comedy,0,44.68430736,2.026011668,6,0,0
26,Dance,16,Educational,0,27.70364528,2.262313874,8,0,0
26,Dance,17,Travel,0,30.2824832,0.689833526,2,1,0
26,Dance,18,Music,0,5.128666484,2.919248471,6,0,1
26,Dance,19,Art,0,31.60652181,1.174778056,4,0,0
27,Dance,0,Art,0,43.07521105,2.622989129,9,0,0
27,Dance,1,Comedy,0,45.27236875,2.51640287,7,1,1
27,Dance,2,Art,0,15.18231109,1.854752368,8,0,0
27,Dance,3,Lifestyle,0,12.5250247,2.875593385,7,0,1
27,Dance,4,Music,0,12.5250247,2.875593385,7,0,1
27,Dance,5,Comedy,0,31.918373,1.053023605,10,0,1
27,Dance,6,Music,0,14.93164398,1.919863076,10,1,0
27,Dance,7,Documentary,0,11.62874183,2.327559179,3,0,1
27,Dance,8,DIY,0,28.19694629,2.488354595,4,0,0
27,Dance,9,Art,0,22.55052603,2.572288685,1,1,1
27,Dance,10,Documentary,0,28.19694629,2.488354595,4,0,0
27,Dance,11,Art,0,11.62874183,2.327559179,3,0,1
27,Dance,12,Comedy,0,14.93164398,1.919863076,10,1,0
27,Dance,13,Food,0,56.92326368,0.598567028,10,0,0
27,Dance,14,Documentary,0,31.918373,1.053023605,10,0,1
27,Dance,15,Comedy,0,43.07521105,2.622989129,9,0,0
27,Dance,16,Educational,0,45.27236875,2.51640287,7,1,1
27,Dance,17,Travel,0,15.18231109,1.854752368,8,0,0
27,Dance,18,Music,0,56.92326368,0.598567028,10,0,0
27,Dance,19,Art,0,22.55052603,2.572288685,1,1,1
28,Comedy,0,Art,0,38.87247535,1.082398687,7,0,0
28,Comedy,1,Comedy,1,15.43141421,5.303843113,10,0,1
28,Comedy,2,Art,0,53.67490961,1.825662832,10,1,1
28,Comedy,3,Lifestyle,0,23.65192648,3.750320745,7,0,1
28,Comedy,4,Music,0,41.39103463,2.344639417,1,1,1
28,Comedy,5,Comedy,1,25.72682323,2.491404276,10,0,0
28,Comedy,6,Music,0,52.85543806,0.553173527,7,1,1
28,Comedy,7,Documentary,0,34.09154237,2.847669246,3,0,1
28,Comedy,8,DIY,0,7.067822526,1.699453317,8,1,1
28,Comedy,9,Art,0,53.67490961,1.825662832,10,1,1
28,Comedy,10,Documentary,0,59.12459081,2.420683535,9,1,1
28,Comedy,11,Art,0,45.56702659,1.096942864,3,1,0
28,Comedy,12,Comedy,1,50.19620004,3.121315625,10,0,1
28,Comedy,13,Food,0,7.067822526,1.699453317,8,1,1
28,Comedy,14,Documentary,0,59.88637608,1.376779539,1,1,1
28,Comedy,15,Comedy,1,24.06081637,3.925741348,4,0,1
28,Comedy,16,Educational,0,52.85543806,0.553173527,7,1,1
28,Comedy,17,Travel,0,41.39103463,2.344639417,1,1,1
28,Comedy,18,Music,0,45.56702659,1.096942864,3,1,0
28,Comedy,19,Art,0,59.88637608,1.376779539,1,1,1
29,Comedy,0,Art,0,21.29694663,1.084019378,9,0,0
29,Comedy,1,Comedy,1,34.09455715,2.165636053,10,0,1
29,Comedy,2,Art,0,55.06865061,0.612751693,1,0,0
29,Comedy,3,Lifestyle,0,49.04233279,2.074444807,7,0,0
29,Comedy,4,Music,0,7.020256558,2.893175657,8,1,1
29,Comedy,5,Comedy,1,4.707575685,1.59564706,10,0,1
29,Comedy,6,Music,0,51.08041544,1.07642299,3,1,1
29,Comedy,7,Documentary,0,45.88440526,0.662466024,8,1,1
29,Comedy,8,DIY,0,38.04391455,2.759309918,2,0,1
29,Comedy,9,Art,0,48.24897579,0.723527506,6,1,1
29,Comedy,10,Documentary,0,42.38060055,1.04563472,10,1,1
29,Comedy,11,Art,0,21.29694663,1.084019378,9,0,0
29,Comedy,12,Comedy,1,49.97085681,1.378339291,2,0,0
29,Comedy,13,Food,0,51.08041544,1.07642299,3,1,1
29,Comedy,14,Documentary,0,49.04233279,2.074444807,7,0,0
29,Comedy,15,Comedy,1,1,3.928835719,10,1,1
29,Comedy,16,Educational,0,11.61863191,0.617363393,9,0,1
29,Comedy,17,Travel,0,45.88440526,0.662466024,8,1,1
29,Comedy,18,Music,0,38.04391455,2.759309918,2,0,1
29,Comedy,19,Art,0,48.24897579,0.723527506,6,1,1
30,Food,0,Art,0,32.01524875,2.99083944,3,0,1
30,Food,1,Comedy,0,33.87673255,1.15058342,3,0,1
30,Food,2,Art,0,33.87673255,1.15058342,3,0,1
30,Food,3,Lifestyle,0,45.18442031,3.662577605,10,0,1
30,Food,4,Music,0,20.01276562,1.691692071,3,0,0
30,Food,5,Comedy,0,48.71744994,3.325200977,10,0,1
30,Food,6,Music,0,51.87064433,0.588555921,8,0,1
30,Food,7,Documentary,0,35.29715538,0.7174669,8,1,1
30,Food,8,DIY,0,25.49786844,1.149384459,5,0,1
30,Food,9,Art,0,17.34423145,1.059544037,9,0,1
30,Food,10,Documentary,0,32.01524875,2.99083944,3,0,1
30,Food,11,Art,0,20.01276562,1.691692071,3,0,0
30,Food,12,Comedy,0,17.34423145,1.059544037,9,0,1
30,Food,13,Food,1,38.45080905,1.295427796,9,0,1
30,Food,14,Documentary,0,35.29715538,0.7174669,8,1,1
30,Food,15,Comedy,0,51.81638027,1.737866318,3,0,1
30,Food,16,Educational,0,34.29313857,2.905304931,5,1,1
30,Food,17,Travel,0,51.81638027,1.737866318,3,0,1
30,Food,18,Music,0,25.49786844,1.149384459,5,0,1
30,Food,19,Art,0,34.29313857,2.905304931,5,1,1
31,Comedy,0,Art,0,34.90783994,2.661232201,1,1,0
31,Comedy,1,Comedy,1,19.66171555,3.829759397,2,0,0
31,Comedy,2,Art,0,52.70118105,2.270907442,9,1,0
31,Comedy,3,Lifestyle,0,42.40774245,2.046528446,6,1,1
31,Comedy,4,Music,0,13.72328079,2.702176898,10,0,0
31,Comedy,5,Comedy,1,1,3.448109267,10,0,1
31,Comedy,6,Music,0,17.57438388,2.771753273,2,1,1
31,Comedy,7,Documentary,0,35.58999543,2.391589509,7,0,0
31,Comedy,8,DIY,0,13.72328079,2.702176898,10,0,0
31,Comedy,9,Art,0,42.40774245,2.046528446,6,1,1
31,Comedy,10,Documentary,0,32.72101223,1.836855744,10,1,1
31,Comedy,11,Art,0,20.78709732,2.042317296,1,0,1
31,Comedy,12,Comedy,1,27.38939979,3.006992469,9,0,0
31,Comedy,13,Food,0,17.57438388,2.771753273,2,1,1
31,Comedy,14,Documentary,0,6.608600567,2.564541876,10,0,1
31,Comedy,15,Comedy,1,21.31942411,3.390948484,4,0,0
31,Comedy,16,Educational,0,33.66931717,2.67040201,1,0,0
31,Comedy,17,Travel,0,52.70118105,2.270907442,9,1,0
31,Comedy,18,Music,0,29.81494401,2.645128012,10,1,1
31,Comedy,19,Art,0,20.78709732,2.042317296,1,0,1
32,DIY,0,Art,0,6.216795334,1.309025548,3,0,1
32,DIY,1,Comedy,0,39.79420412,2.830070264,6,1,1
32,DIY,2,Art,0,46.85653464,1.853166447,2,1,0
32,DIY,3,Lifestyle,0,39.79420412,2.830070264,6,1,1
32,DIY,4,Music,0,14.55644114,2.427135271,4,0,1
32,DIY,5,Comedy,0,14.15076728,2.427460731,1,0,1
32,DIY,6,Music,0,31.04656386,0.644801151,8,0,0
32,DIY,7,Documentary,0,43.15973527,3.491222774,7,0,0
32,DIY,8,DIY,1,1,2.57187345,6,0,1
32,DIY,9,Art,0,46.85653464,1.853166447,2,1,0
32,DIY,10,Documentary,0,42.58124571,1.614756766,2,1,1
32,DIY,11,Art,0,56.93669992,0.755484049,9,1,1
32,DIY,12,Comedy,0,42.58124571,1.614756766,2,1,1
32,DIY,13,Food,0,12.15474321,2.39565799,7,1,0
32,DIY,14,Documentary,0,44.83561172,3.964321858,5,0,0
32,DIY,15,Comedy,0,31.04656386,0.644801151,8,0,0
32,DIY,16,Educational,0,14.15076728,2.427460731,1,0,1
32,DIY,17,Travel,0,14.55644114,2.427135271,4,0,1
32,DIY,18,Music,0,56.93669992,0.755484049,9,1,1
32,DIY,19,Art,0,12.15474321,2.39565799,7,1,0
33,Comedy,0,Art,0,47.5052529,1.075134208,3,0,1
33,Comedy,1,Comedy,1,30.28826467,2.795150062,10,0,1
33,Comedy,2,Art,0,47.5052529,1.075134208,3,0,1
33,Comedy,3,Lifestyle,0,52.449757,1.727798743,7,0,1
33,Comedy,4,Music,0,40.11892712,1.493985995,9,1,1
33,Comedy,5,Comedy,1,44.84872904,3.001188709,9,0,1
33,Comedy,6,Music,0,16.72075872,0.577835207,9,1,0
33,Comedy,7,Documentary,0,35.95126575,1.67883115,8,1,1
33,Comedy,8,DIY,0,15.20390336,2.67155792,5,0,1
33,Comedy,9,Art,0,51.38261637,1.132765062,8,1,1
33,Comedy,10,Documentary,0,51.46307755,2.402559977,3,1,1
33,Comedy,11,Art,0,15.20023811,1.655243227,7,0,0
33,Comedy,12,Comedy,1,1.906457804,1.460914805,10,0,0
33,Comedy,13,Food,0,51.46307755,2.402559977,3,1,1
33,Comedy,14,Documentary,0,15.20390336,2.67155792,5,0,1
33,Comedy,15,Comedy,1,28.84850397,2.991010738,10,0,1
33,Comedy,16,Educational,0,16.72075872,0.577835207,9,1,0
33,Comedy,17,Travel,0,59.11877064,1.523335016,6,0,1
33,Comedy,18,Music,0,12.21846827,0.581315449,10,0,0
33,Comedy,19,Art,0,15.20023811,1.655243227,7,0,0
34,Travel,0,Art,0,59.13932741,0.873951607,5,0,1
34,Travel,1,Comedy,0,22.92590052,1.975659847,8,0,0
34,Travel,2,Art,0,22.95537195,1.794279108,1,0,0
34,Travel,3,Lifestyle,0,42.42511445,1.48886271,6,0,1
34,Travel,4,Music,0,43.22400374,2.650305993,6,0,1
34,Travel,5,Comedy,0,7.179035394,1.701267368,8,0,1
34,Travel,6,Music,0,16.02885997,1.728986367,6,1,0
34,Travel,7,Documentary,0,24.28448122,0.583007772,4,0,0
34,Travel,8,DIY,0,16.5692269,1.365041419,8,0,1
34,Travel,9,Art,0,18.31247587,2.966656483,6,1,1
34,Travel,10,Documentary,0,16.02885997,1.728986367,6,1,0
34,Travel,11,Art,0,22.92590052,1.975659847,8,0,0
34,Travel,12,Comedy,0,59.13932741,0.873951607,5,0,1
34,Travel,13,Food,0,42.42511445,1.48886271,6,0,1
34,Travel,14,Documentary,0,43.22400374,2.650305993,6,0,1
34,Travel,15,Comedy,0,16.5692269,1.365041419,8,0,1
34,Travel,16,Educational,0,22.95537195,1.794279108,1,0,0
34,Travel,17,Travel,1,12.72269085,1.698560395,5,0,0
34,Travel,18,Music,0,18.31247587,2.966656483,6,1,1
34,Travel,19,Art,0,7.179035394,1.701267368,8,0,1
35,Lifestyle,0,Art,0,45.2374237,0.704074955,6,1,1
35,Lifestyle,1,Comedy,0,23.09595908,1.675456482,8,1,1
35,Lifestyle,2,Art,0,18.59067787,0.8988617,3,0,0
35,Lifestyle,3,Lifestyle,1,37.03179145,1.485866603,8,0,1
35,Lifestyle,4,Music,0,29.87750565,2.108944238,9,1,0
35,Lifestyle,5,Comedy,0,54.21491608,1.86898094,10,1,0
35,Lifestyle,6,Music,0,49.09504457,1.348625481,7,0,1
35,Lifestyle,7,Documentary,0,43.99832857,2.677422809,2,1,1
35,Lifestyle,8,DIY,0,6.737237965,2.840530616,7,0,0
35,Lifestyle,9,Art,0,5.894963582,1.271430011,4,0,0
35,Lifestyle,10,Documentary,0,18.59067787,0.8988617,3,0,0
35,Lifestyle,11,Art,0,16.04724994,2.232984852,2,0,0
35,Lifestyle,12,Comedy,0,23.09595908,1.675456482,8,1,1
35,Lifestyle,13,Food,0,16.04724994,2.232984852,2,0,0
35,Lifestyle,14,Documentary,0,8.110119195,1.769171753,6,0,0
35,Lifestyle,15,Comedy,0,6.737237965,2.840530616,7,0,0
35,Lifestyle,16,Educational,0,43.99832857,2.677422809,2,1,1
35,Lifestyle,17,Travel,0,29.87750565,2.108944238,9,1,0
35,Lifestyle,18,Music,0,49.09504457,1.348625481,7,0,1
35,Lifestyle,19,Art,0,54.21491608,1.86898094,10,1,0
36,Comedy,0,Art,0,37.87479609,2.482390237,7,0,0
36,Comedy,1,Comedy,1,1.082107391,2.415900371,7,0,1
36,Comedy,2,Art,0,1,3.408643086,10,0,0
36,Comedy,3,Lifestyle,0,51.54349106,2.071912046,4,1,1
36,Comedy,4,Music,0,14.58063351,2.901951379,10,1,1
36,Comedy,5,Comedy,1,8.303569958,2.095349035,2,1,1
36,Comedy,6,Music,0,32.13022657,0.703816224,3,0,0
36,Comedy,7,Documentary,0,40.92946606,1.330786563,8,0,1
36,Comedy,8,DIY,0,37.87479609,2.482390237,7,0,0
36,Comedy,9,Art,0,40.92946606,1.330786563,8,0,1
36,Comedy,10,Documentary,0,32.13022657,0.703816224,3,0,0
36,Comedy,11,Art,0,53.55791614,1.966466359,4,0,1
36,Comedy,12,Comedy,1,16.94818288,3.395643656,2,0,1
36,Comedy,13,Food,0,1,4.167427985,10,0,0
36,Comedy,14,Documentary,0,51.54349106,2.071912046,4,1,1
36,Comedy,15,Comedy,1,1.947684392,3.448915801,10,0,1
36,Comedy,16,Educational,0,45.01670053,1.953078938,4,0,1
36,Comedy,17,Travel,0,17.13086187,1.545999472,1,1,1
36,Comedy,18,Music,0,30.61970439,2.589995159,1,0,1
36,Comedy,19,Art,0,6.616694517,1.488787925,4,0,1
37,Lifestyle,0,Art,0,50.58858512,1.577218809,4,0,1
37,Lifestyle,1,Comedy,0,57.17208452,1.131319455,6,1,0
37,Lifestyle,2,Art,0,29.31134056,1.327223407,10,1,1
37,Lifestyle,3,Lifestyle,1,43.60649182,2.363144605,10,0,1
37,Lifestyle,4,Music,0,5.496672227,1.971031583,8,1,1
37,Lifestyle,5,Comedy,0,22.16814312,1.497614865,3,1,0
37,Lifestyle,6,Music,0,41.44417035,0.73815377,1,0,1
37,Lifestyle,7,Documentary,0,13.07574342,2.483564076,8,0,0
37,Lifestyle,8,DIY,0,39.78972933,1.432121593,2,1,0
37,Lifestyle,9,Art,0,39.78972933,1.432121593,2,1,0
37,Lifestyle,10,Documentary,0,51.99118014,1.730694641,6,1,1
37,Lifestyle,11,Art,0,13.00948841,2.572714977,8,0,0
37,Lifestyle,12,Comedy,0,51.99118014,1.730694641,6,1,1
37,Lifestyle,13,Food,0,22.16814312,1.497614865,3,1,0
37,Lifestyle,14,Documentary,0,5.496672227,1.971031583,8,1,1
37,Lifestyle,15,Comedy,0,58.34015748,1.634473853,10,0,1
37,Lifestyle,16,Educational,0,29.31134056,1.327223407,10,1,1
37,Lifestyle,17,Travel,0,50.58858512,1.577218809,4,0,1
37,Lifestyle,18,Music,0,57.17208452,1.131319455,6,1,0
37,Lifestyle,19,Art,0,41.44417035,0.73815377,1,0,1
38,Documentary,0,Art,0,40.15159658,2.669795736,8,0,0
38,Documentary,1,Comedy,0,59.26465676,2.912796741,2,0,0
38,Documentary,2,Art,0,32.89791448,0.603932148,10,1,1
38,Documentary,3,Lifestyle,0,29.87094656,2.834687544,5,0,0
38,Documentary,4,Music,0,34.21432404,2.841514231,1,0,1
38,Documentary,5,Comedy,0,34.69482117,0.585469415,2,0,1
38,Documentary,6,Music,0,34.69482117,0.585469415,2,0,1
38,Documentary,7,Documentary,1,10.98790947,4.012974661,10,0,1
38,Documentary,8,DIY,0,34.21432404,2.841514231,1,0,1
38,Documentary,9,Art,0,29.55027556,2.660540444,6,1,1
38,Documentary,10,Documentary,1,17.88714211,4.517402394,10,0,1
38,Documentary,11,Art,0,31.88656191,2.167160644,4,1,0
38,Documentary,12,Comedy,0,32.89791448,0.603932148,10,1,1
38,Documentary,13,Food,0,29.55027556,2.660540444,6,1,1
38,Documentary,14,Documentary,1,11.84672898,3.464331483,10,0,1
38,Documentary,15,Comedy,0,29.87094656,2.834687544,5,0,0
38,Documentary,16,Educational,0,59.26465676,2.912796741,2,0,0
38,Documentary,17,Travel,0,40.15159658,2.669795736,8,0,0
38,Documentary,18,Music,0,31.88656191,2.167160644,4,1,0
38,Documentary,19,Art,0,21.93614679,2.261701907,10,1,1
39,Dance,0,Art,0,20.87770775,0.772774079,2,1,0
39,Dance,1,Comedy,0,25.58632219,0.543789977,2,0,0
39,Dance,2,Art,0,50.69824552,2.66152209,1,1,1
39,Dance,3,Lifestyle,0,57.98407581,1.138266312,1,0,0
39,Dance,4,Music,0,59.63353155,2.381069407,5,1,1
39,Dance,5,Comedy,0,38.27246575,1.295278884,1,0,1
39,Dance,6,Music,0,36.74518802,1.371434168,2,0,0
39,Dance,7,Documentary,0,38.03352484,2.852188391,5,1,0
39,Dance,8,DIY,0,11.22104005,2.488775929,4,0,0
39,Dance,9,Art,0,50.69824552,2.66152209,1,1,1
39,Dance,10,Documentary,0,25.58632219,0.543789977,2,0,0
39,Dance,11,Art,0,57.98407581,1.138266312,1,0,0
39,Dance,12,Comedy,0,45.19562112,0.890409612,6,1,0
39,Dance,13,Food,0,45.19562112,0.890409612,6,1,0
39,Dance,14,Documentary,0,20.87770775,0.772774079,2,1,0
39,Dance,15,Comedy,0,59.63353155,2.381069407,5,1,1
39,Dance,16,Educational,0,38.27246575,1.295278884,1,0,1
39,Dance,17,Travel,0,36.74518802,1.371434168,2,0,0
39,Dance,18,Music,0,38.03352484,2.852188391,5,1,0
39,Dance,19,Art,0,11.22104005,2.488775929,4,0,0
40,Art,0,Art,1,17.51153645,2.954881172,10,0,1
40,Art,1,Comedy,0,31.21825113,1.48591331,7,1,1
40,Art,2,Art,1,17.28894301,2.688358722,7,0,0
40,Art,3,Lifestyle,0,31.35500327,0.564105165,10,0,0
40,Art,4,Music,0,23.06096753,2.075521871,10,1,1
40,Art,5,Comedy,0,37.28839392,0.921110963,10,0,1
40,Art,6,Music,0,35.01277887,1.611048632,6,0,1
40,Art,7,Documentary,0,29.09947905,2.753439124,9,0,1
40,Art,8,DIY,0,52.7895344,1.43918063,6,0,0
40,Art,9,Art,1,12.04410145,3.04633829,10,0,1
40,Art,10,Documentary,0,25.92308373,1.871249304,1,0,1
40,Art,11,Art,1,29.36324372,1.834453423,10,0,1
40,Art,12,Comedy,0,30.49217241,1.44946445,10,0,0
40,Art,13,Food,0,31.35500327,0.564105165,10,0,0
40,Art,14,Documentary,0,30.49217241,1.44946445,10,0,0
40,Art,15,Comedy,0,35.01277887,1.611048632,6,0,1
40,Art,16,Educational,0,25.91075903,1.497056952,5,1,0
40,Art,17,Travel,0,29.09947905,2.753439124,9,0,1
40,Art,18,Music,0,52.7895344,1.43918063,6,0,0
40,Art,19,Art,1,19.59839419,2.750255137,3,0,1
41,Documentary,0,Art,0,21.90094807,2.507564745,3,0,0
41,Documentary,1,Comedy,0,15.76778921,0.518907187,5,1,0
41,Documentary,2,Art,0,57.50630165,2.136732704,3,1,0
41,Documentary,3,Lifestyle,0,56.39398147,1.379056718,2,1,1
41,Documentary,4,Music,0,22.98941514,2.162136027,7,0,1
41,Documentary,5,Comedy,0,38.56835808,2.290376686,1,1,0
41,Documentary,6,Music,0,18.68101517,2.103168738,10,1,0
41,Documentary,7,Documentary,1,1,2.8216004,8,0,1
41,Documentary,8,DIY,0,31.59501057,2.514981374,1,1,1
41,Documentary,9,Art,0,31.59501057,2.514981374,1,1,1
41,Documentary,10,Documentary,1,22.42809863,2.483941468,7,0,0
41,Documentary,11,Art,0,14.97910912,1.812908459,7,0,1
41,Documentary,12,Comedy,0,15.76778921,0.518907187,5,1,0
41,Documentary,13,Food,0,57.50630165,2.136732704,3,1,0
41,Documentary,14,Documentary,1,51.08330017,2.683889535,4,1,1
41,Documentary,15,Comedy,0,20.44088078,2.021224811,7,0,1
41,Documentary,16,Educational,0,36.20217208,1.141406959,4,1,0
41,Documentary,17,Travel,0,38.56835808,2.290376686,1,1,0
41,Documentary,18,Music,0,19.19588857,2.290649402,9,0,0
41,Documentary,19,Art,0,21.90094807,2.507564745,3,0,0
42,Lifestyle,0,Art,0,16.920689,0.739286389,5,0,1
42,Lifestyle,1,Comedy,0,38.39017198,1.866743532,10,0,0
42,Lifestyle,2,Art,0,13.41410905,1.088088962,2,0,0
42,Lifestyle,3,Lifestyle,1,24.68632928,2.608253333,10,0,0
42,Lifestyle,4,Music,0,19.06047488,1.255151255,8,0,1
42,Lifestyle,5,Comedy,0,51.81458435,2.178561674,9,0,1
42,Lifestyle,6,Music,0,51.19237166,2.750057808,1,0,1
42,Lifestyle,7,Documentary,0,16.66246619,2.027452472,10,0,1
42,Lifestyle,8,DIY,0,26.49982977,1.986190838,9,0,1
42,Lifestyle,9,Art,0,28.64705616,2.666641281,10,0,1
42,Lifestyle,10,Documentary,0,28.43087804,3.154759412,10,0,1
42,Lifestyle,11,Art,0,51.19237166,2.750057808,1,0,1
42,Lifestyle,12,Comedy,0,38.39017198,1.866743532,10,0,0
42,Lifestyle,13,Food,0,51.81458435,2.178561674,9,0,1
42,Lifestyle,14,Documentary,0,34.76099222,1.595331473,10,0,0
42,Lifestyle,15,Comedy,0,19.06047488,1.255151255,8,0,1
42,Lifestyle,16,Educational,0,13.41410905,1.088088962,2,0,0
42,Lifestyle,17,Travel,0,26.49982977,1.986190838,9,0,1
42,Lifestyle,18,Music,0,16.66246619,2.027452472,10,0,1
42,Lifestyle,19,Art,0,16.920689,0.739286389,5,0,1
43,Comedy,0,Art,0,9.368065294,0.714145624,1,1,1
